Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
br,geladeira samsung inteligente,geladeira samsung,,,,,50,0,0.10,1.00,,,,"0.14,0.08,0.14,0.10,0.08,0.14,0.14,0.04,0.22,0.22,0.04,0.04",,,
br,geladeira samsung inverter 385 litros,geladeira samsung,,,,,70,0,0.09,1.00,,,,"0.17,0.17,0.23,0.23,0.17,0.28,0.17,0.17,0.17,0.12,0.12,0.10",,,
br,geladeira samsung inverter 411 litros,geladeira samsung,,,,,70,0,0.10,1.00,,,,"0.09,0.14,0.09,0.09,0.42,1.00,0.80,0.33,0.42,0.33,0.23,0.23",,,
br,geladeira samsung preta espelhada,geladeira samsung,,,,,70,0,0.23,1.00,,,,"0.26,0.26,0.26,0.26,0.19,0.19,0.19,0.26,0.34,0.34,0.34,0.42",,,
br,geladeira samsung preço,geladeira samsung,,,,,70,0,0.06,1.00,,,,"0.14,0.14,0.14,0.18,0.14,0.14,0.10,0.14,0.14,0.22,0.14,0.14",,,
br,geladeira samsung rf49a inverter frost free 3 portas,geladeira samsung,,,,,70,0,0.21,1.00,,,,"0.14,0.78,0.78,0.14,0.14,0.14,0.78,1.00,0.78,0.78,0.14,0.78",,,
br,geladeira samsung rt,geladeira samsung,,,,,70,0,0.13,1.00,,,,"0.03,0.03,0.03,0.03,0.02,0.04,0.03,0.02,0.03,0.02,0.03,0.03",,,
br,geladeira samsung rt 42,geladeira samsung,,,,,70,0,0.14,1.00,,,,"0.81,0.00,0.01,0.01,0.00,0.01,0.15,0.02,0.00,0.00,0.01,0.04",,,
br,geladeira samsung rt6000k,geladeira samsung,,,,,70,0,0.09,0.68,,,,"0.06,0.15,0.15,0.06,0.34,0.21,0.28,0.28,0.28,0.28,0.28,0.34",,,
br,geladeira samsung side by side 490 litros,geladeira samsung,,,,,70,0,0.12,1.00,,,,"0.34,0.34,0.28,0.34,0.21,0.28,0.21,0.15,0.12,0.09,0.15,0.09",,,
br,geladeira samsung side by side 560 litros,geladeira samsung,,,,,90,0,0.11,1.00,,,,"0.00,0.35,0.28,0.78,0.78,0.14,0.78,1.00,0.78,1.00,0.78,0.50",,,
br,geladeira samsung side by side preta,geladeira samsung,,,,,70,0,0.15,1.00,,,,"0.06,0.03,0.01,0.03,0.05,0.05,0.06,0.05,0.05,0.06,0.05,0.03",,,
br,geladeira samsung side by side rs60,geladeira samsung,,,,,70,0,0.24,1.00,,,,"0.18,0.36,1.00,0.36,0.18,0.18,1.00,0.18,1.00,1.00,1.00,1.00",,,
br,geladeira samsung twin cooling,geladeira samsung,,,,,70,0,0.09,1.00,,,,"0.34,0.26,0.34,0.34,0.19,0.42,0.26,0.53,0.34,0.19,0.19,0.26",,,
br,geladeira side by side preta samsung,geladeira samsung,,,,,70,0,0.15,1.00,,,,"0.42,0.19,0.33,0.23,0.33,0.33,0.33,0.33,0.23,0.33,0.23,0.23",,,
br,geladeira side by side samsung preta,geladeira samsung,,,,,70,0,0.15,1.00,,,,"0.42,0.19,0.09,0.23,0.33,0.33,0.42,0.33,0.33,0.52,0.33,0.23",,,
br,geladeira side by side samsung rs60,geladeira samsung,,,,,70,0,0.25,1.00,,,,"0.11,0.11,0.11,0.11,0.11,0.11,1.00,0.82,1.00,0.64,0.64,0.64",,,
br,geladeira smart samsung frost free duplex rt42,geladeira samsung,,,,,70,0,0.15,1.00,,,,"0.11,0.11,0.41,0.29,0.41,0.41,1.00,0.82,0.11,0.41,0.23,0.11",,,
br,geladeiras side by side samsung,geladeira samsung,,,,,70,0,0.15,1.00,,,,"0.00,0.00,0.01,0.03,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.00",,,
br,manual da geladeira samsung,geladeira samsung,,,,,70,0,0.09,0.03,,,,"0.50,0.50,0.50,0.50,0.50,0.50,0.64,1.00,0.78,0.50,0.50,0.50",,,
br,manual da geladeira samsung digital inverter,geladeira samsung,,,,,70,0,0.00,0.01,,,,"0.33,0.33,0.23,0.33,0.33,0.33,0.33,0.52,0.42,0.23,0.23,0.33",,,
br,manual geladeira samsung digital inverter 460 litros,geladeira samsung,,,,,70,0,0.00,0.03,,,,"0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.34,0.21,0.15,0.12,0.15",,,
br,peças geladeira samsung,geladeira samsung,,,,,50,0,0.13,1.00,,,,"0.50,0.35,0.50,0.35,0.50,0.35,0.50,0.50,0.35,0.50,0.50,0.50",,,
br,peças para geladeira samsung,geladeira samsung,,,,,70,0,0.13,1.00,,,,"0.33,0.23,0.33,0.33,0.33,0.23,0.33,0.33,0.23,0.33,0.33,0.33",,,
br,preço geladeira samsung,geladeira samsung,,,,,70,0,0.06,1.00,,,,"0.12,0.09,0.12,0.12,0.09,0.09,0.09,0.09,0.12,0.15,0.06,0.09",,,
br,samsung geladeira duplex evolution smartthings rt38 391l bivolt inox,geladeira samsung,,,,,70,0,0.20,1.00,,,,"0.29,0.08,0.08,0.04,0.04,0.04,0.22,0.04,0.04,0.04,0.35,0.14",,,
br,samsung geladeira rt38,geladeira samsung,,,,,70,0,0.15,1.00,,,,"0.45,0.63,0.63,0.63,0.63,0.45,0.81,0.45,0.45,0.45,1.00,0.63",,,
br,samsung rt42 geladeira,geladeira samsung,,,,,90,0,0.14,1.00,,,,"0.14,0.14,0.78,0.14,0.14,0.14,0.78,1.00,0.78,1.00,1.00,0.78",,,
br,assistencia tecnica samsung geladeira side by side,geladeira samsung,,,,,40,0,1.16,0.66,,,,"0.41,0.41,0.41,0.29,0.11,0.11,0.11,0.82,0.11,0.11,0.11,0.11",,,
br,como trocar o filtro da geladeira samsung side by side,geladeira samsung,,,,,50,0,0.00,0.99,,,,"0.57,0.71,0.57,0.71,0.71,0.57,0.57,0.57,1.00,0.71,0.71,0.71",,,
br,configurar geladeira samsung,geladeira samsung,,,,,50,0,0.00,0.04,,,,"0.14,0.64,0.64,0.14,0.14,1.00,0.64,0.14,0.14,0.14,0.14,0.14",,,
br,filtro geladeira samsung original,geladeira samsung,,,,,50,0,0.15,1.00,,,,"0.41,0.41,0.41,0.41,0.29,0.41,0.17,0.29,0.23,0.17,0.11,0.17",,,
br,gaveta geladeira samsung,geladeira samsung,,,,,70,0,0.10,0.77,,,,"0.19,0.19,0.07,0.07,0.07,0.07,0.07,0.07,0.42,0.42,0.53,0.65",,,
br,geladeira 2 portas inox samsung,geladeira samsung,,,,,50,0,0.11,1.00,,,,"0.52,0.52,0.41,0.41,0.29,0.29,0.41,0.11,0.11,0.11,0.11,0.11",,,
br,geladeira duplex evolution smartthings samsung,geladeira samsung,,,,,50,0,0.19,1.00,,,,"0.21,0.21,0.28,0.21,0.21,0.28,0.21,0.09,0.12,0.09,0.06,0.06",,,
br,geladeira duplex evolution smartthings samsung rt38,geladeira samsung,,,,,50,0,0.18,1.00,,,,"0.09,0.33,0.23,0.42,0.33,0.52,0.33,0.09,0.09,0.09,0.09,0.09",,,
br,geladeira duplex evolution smartthings samsung rt38 391l inox,geladeira samsung,,,,,50,0,0.20,1.00,,,,"0.00,0.00,0.11,1.00,0.11,0.11,1.00,0.11,0.11,0.11,0.64,0.11",,,
br,geladeira duplex inverse evolution smartthings samsung rb50 inox 462l 127v,geladeira samsung,,,,,50,0,0.10,1.00,,,,"0.14,0.21,0.14,0.14,0.14,0.78,0.78,1.00,0.14,0.14,0.78,0.14",,,
br,geladeira frost free inox samsung,geladeira samsung,,,,,70,0,0.14,1.00,,,,"0.34,0.26,0.26,0.26,0.26,0.26,0.26,0.19,0.19,0.11,0.07,0.42",,,
br,geladeira grande samsung,geladeira samsung,,,,,50,0,0.09,1.00,,,,"0.41,0.41,0.41,0.41,0.29,0.41,0.41,0.11,0.64,0.11,0.11,0.11",,,
br,geladeira said bay said samsung,geladeira samsung,,,,,50,0,0.10,1.00,,,,"0.04,0.02,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01",,,
br,geladeira samsung 10 year warranty,geladeira samsung,,,,,50,0,0.11,0.94,,,,"0.50,0.35,0.35,0.21,0.35,0.28,0.14,1.00,0.14,0.78,0.14,0.14",,,
br,geladeira samsung 2 portas com tela,geladeira samsung,,,,,50,0,0.00,1.00,,,,"0.82,0.11,1.00,0.23,0.41,0.11,0.11,0.11,0.11,0.11,0.11,0.11",,,
br,geladeira samsung 3 portas inox,geladeira samsung,,,,,50,0,0.12,1.00,,,,"0.18,0.18,0.18,0.36,0.27,0.18,0.18,0.18,1.00,1.00,1.00,1.00",,,
br,geladeira samsung 391l,geladeira samsung,,,,,50,0,0.14,1.00,,,,"0.09,0.09,0.23,0.09,0.09,0.52,0.52,0.09,0.52,0.14,0.09,0.14",,,
br,geladeira samsung 400 litros,geladeira samsung,,,,,50,0,0.12,1.00,,,,"0.29,0.29,0.29,0.41,0.29,0.29,0.52,0.11,0.64,0.11,0.11,0.11",,,
br,geladeira samsung 490 litros,geladeira samsung,,,,,40,0,0.10,1.00,,,,"0.26,0.15,0.26,0.19,0.15,0.26,0.19,0.15,0.15,0.07,0.07,0.07",,,
br,geladeira samsung 518 l,geladeira samsung,,,,,50,0,0.09,1.00,,,,"0.19,0.11,0.15,0.11,0.26,0.26,0.42,0.53,0.07,0.07,0.07,0.07",,,
br,geladeira samsung 518l,geladeira samsung,,,,,50,0,0.14,1.00,,,,"0.23,0.29,0.17,0.23,0.29,0.29,0.82,1.00,0.11,0.11,0.11,0.11",,,
br,geladeira samsung 564 litros,geladeira samsung,,,,,50,0,0.14,1.00,,,,"1.00,0.63,0.63,0.36,0.18,0.63,0.63,0.27,0.27,0.27,0.18,0.18",,,
br,geladeira samsung barosa 435l,geladeira samsung,,,,,40,0,0.11,1.00,,,,"0.26,0.26,0.26,0.26,0.19,0.19,0.19,0.07,0.07,0.07,0.07,0.11",,,
br,geladeira samsung com agua na porta,geladeira samsung,,,,,50,0,0.09,1.00,,,,"0.45,0.36,0.63,0.63,0.45,0.63,0.45,0.18,0.81,0.18,0.18,0.18",,,
br,geladeira samsung com tela na porta,geladeira samsung,,,,,50,0,0.09,1.00,,,,"0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.82,1.00,0.64,0.64",,,
br,geladeira samsung digital inverter technology,geladeira samsung,,,,,50,0,0.09,1.00,,,,"0.21,0.15,0.21,0.15,0.12,0.15,0.15,0.06,0.34,0.06,0.06,0.06",,,
br,geladeira samsung digital inverter twin cooling plus,geladeira samsung,,,,,40,0,0.07,1.00,,,,"0.50,0.35,0.50,0.35,0.28,0.21,0.78,0.14,0.14,0.14,0.14,0.28",,,
br,geladeira samsung evolution rt46,geladeira samsung,,,,,50,0,0.11,1.00,,,,"0.07,0.07,0.09,0.07,0.07,0.09,0.05,0.05,0.04,0.02,0.02,0.02",,,
br,geladeira samsung evolution rt46 inv duplex 460l inox look bivolt,geladeira samsung,,,,,50,0,0.13,1.00,,,,"1.00,0.05,0.05,0.05,0.10,0.05,0.05,0.05,0.05,0.05,0.05,0.05",,,
br,geladeira samsung frost free inox,geladeira samsung,,,,,70,0,0.14,1.00,,,,"0.42,0.33,0.33,0.33,0.33,0.33,0.33,0.23,0.23,0.14,0.09,0.52",,,
br,geladeira samsung gelo na porta,geladeira samsung,,,,,50,0,0.11,1.00,,,,"0.41,0.29,0.29,0.29,0.29,0.41,0.52,0.41,0.52,0.11,0.11,0.11",,,
br,geladeira samsung grande,geladeira samsung,,,,,50,0,0.10,1.00,,,,"0.63,0.45,0.45,0.45,0.63,0.63,0.63,0.63,0.63,0.18,0.18,1.00",,,
br,geladeira samsung inverter branca,geladeira samsung,,,,,50,0,0.11,1.00,,,,"0.23,0.33,0.33,0.33,0.23,0.23,0.09,0.09,0.52,0.09,0.09,0.09",,,
br,geladeira samsung magazine luiza,geladeira samsung,,,,,50,0,0.14,1.00,,,,"0.33,0.23,0.23,0.33,0.23,0.33,0.42,0.23,0.09,0.09,0.09,0.09",,,
br,geladeira samsung preta inverter,geladeira samsung,,,,,50,0,0.10,1.00,,,,"0.50,0.28,0.35,0.50,0.50,0.50,0.64,0.50,0.14,0.78,0.14,0.14",,,
br,geladeira samsung rb50 black,geladeira samsung,,,,,50,0,0.10,1.00,,,,"0.63,0.63,0.63,0.63,0.45,0.45,0.63,0.45,0.45,0.18,0.18,0.18",,,
br,geladeira samsung rs58,geladeira samsung,,,,,70,0,0.26,1.00,,,,"0.14,0.14,0.78,0.78,0.35,0.35,1.00,0.50,0.28,0.21,0.35,0.21",,,
br,geladeira samsung rt38 385 litros,geladeira samsung,,,,,50,0,0.09,1.00,,,,"0.50,0.50,0.50,0.35,0.64,0.35,0.35,0.14,0.14,0.14,0.14,0.14",,,
br,geladeira samsung rt38 reclame aqui,geladeira samsung,,,,,50,0,0.00,0.01,,,,"0.01,0.01,0.01,0.01,0.01,0.06,0.06,0.01,0.10,0.01,0.01,0.01",,,
br,geladeira samsung rt42 411l,geladeira samsung,,,,,50,0,0.14,1.00,,,,"0.41,0.23,0.23,0.23,0.41,0.41,0.52,0.41,0.11,0.11,0.11,0.11",,,
br,geladeira samsung rt42 black inox,geladeira samsung,,,,,50,0,0.17,1.00,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.78,1.00,0.14,0.14,0.78,0.14",,,
br,geladeira samsung rt42 reclame aqui,geladeira samsung,,,,,50,0,0.00,0.03,,,,"0.09,0.09,0.09,0.23,0.09,0.09,0.52,0.66,1.00,0.09,0.09,0.09",,,
br,geladeira samsung side by side rs57,geladeira samsung,,,,,50,0,0.14,1.00,,,,"0.78,0.50,0.35,0.28,0.21,0.14,1.00,0.14,0.14,0.14,0.14,0.14",,,
br,geladeira samsung side by side rs60 602 litros inox look,geladeira samsung,,,,,50,0,0.19,1.00,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00,1.00,1.00,0.18",,,
br,geladeira side by side samsung 501l,geladeira samsung,,,,,50,0,0.14,1.00,,,,"0.28,0.21,0.34,0.28,0.21,0.21,0.15,0.06,0.06,0.06,0.06,0.06",,,
br,geladeira side by side samsung 560 litros,geladeira samsung,,,,,70,0,0.15,1.00,,,,"0.00,0.14,0.28,0.78,0.21,0.14,0.78,1.00,0.78,0.14,0.78,0.50",,,
br,geladeira/refrigerador samsung frost free duplex smart 411l rt42 bivolt,geladeira samsung,,,,,50,0,0.18,1.00,,,,"0.00,0.00,0.00,0.00,0.52,0.82,0.64,1.00,0.00,0.11,0.11,0.11",,,
br,geladeiras samsung em promoção,geladeira samsung,,,,,40,0,0.14,1.00,,,,"0.19,0.09,0.23,0.33,0.19,0.14,0.33,0.33,0.23,0.09,0.09,0.09",,,
br,geladeiras samsung inverter,geladeira samsung,,,,,50,0,0.10,1.00,,,,"0.00,0.03,0.03,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00",,,
br,geladeiras samsung side by side,geladeira samsung,,,,,50,0,0.15,1.00,,,,"0.23,0.29,0.23,0.29,0.23,0.11,0.17,0.41,0.41,0.29,0.41,0.41",,,
br,magazine luiza geladeira samsung,geladeira samsung,,,,,50,0,0.37,1.00,,,,"0.21,0.15,0.15,0.21,0.15,0.21,0.28,0.15,0.06,0.06,0.06,0.06",,,
br,manutenção geladeira samsung,geladeira samsung,,,,,50,0,1.02,0.49,,,,"0.14,0.14,0.14,0.78,0.78,0.78,0.14,1.00,0.14,0.14,0.14,0.14",,,
br,modelo de geladeira samsung,geladeira samsung,,,,,50,0,0.05,1.00,,,,"0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.00,0.63,0.18,0.18,0.18",,,
br,modelos de geladeira samsung,geladeira samsung,,,,,50,0,0.05,1.00,,,,"0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.07,0.07,0.42",,,
br,pes para geladeira samsung,geladeira samsung,,,,,50,0,0.13,1.00,,,,"0.63,0.45,0.63,0.45,0.18,0.18,0.18,0.63,0.45,0.63,0.63,0.63",,,
br,power cool geladeira samsung,geladeira samsung,,,,,50,0,0.00,0.03,,,,"0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.14,0.11,0.11,0.11,0.02",,,
br,prateleira geladeira samsung digital inverter,geladeira samsung,,,,,40,0,0.06,1.00,,,,"0.35,0.50,0.50,0.35,0.50,0.50,0.50,0.35,0.14,0.14,0.14,0.14",,,
br,samsung geladeira duplex evolution smartthings rt38,geladeira samsung,,,,,50,0,0.15,1.00,,,,"0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,1.00,0.06",,,
br,samsung geladeira french door,geladeira samsung,,,,,50,0,0.23,1.00,,,,"0.04,0.04,0.04,0.04,0.04,0.04,0.22,0.04,0.22,0.22,0.22,0.14",,,
br,samsung geladeira inverse,geladeira samsung,,,,,50,0,0.13,1.00,,,,"0.04,0.04,0.04,0.04,0.01,0.01,0.06,0.01,0.06,0.01,0.01,0.01",,,
br,samsung geladeira rt42,geladeira samsung,,,,,50,0,0.16,1.00,,,,"0.11,0.11,0.11,0.11,0.11,0.64,0.64,1.00,0.64,0.11,0.11,0.11",,,
br,valor da geladeira samsung digital inverter,geladeira samsung,,,,,50,0,0.07,1.00,,,,"0.14,0.78,0.78,0.78,0.14,0.28,1.00,0.50,0.14,0.14,0.14,0.14",,,
br,assistência samsung geladeira,geladeira samsung,,,,,50,0,0.95,0.57,,,,"0.42,0.14,0.00,0.14,1.00,1.00,1.00,0.71,0.57,1.00,1.00,1.00",,,
br,assistência técnica geladeira samsung,geladeira samsung,,,,,40,0,1.16,0.63,,,,"0.11,0.23,0.29,0.17,0.17,0.17,0.17,0.23,0.29,0.23,0.64,0.29",,,
br,assistência técnica samsung geladeira side by side,geladeira samsung,,,,,40,0,1.16,0.66,,,,"0.80,1.00,1.00,0.80,0.40,0.40,0.60,1.00,0.60,0.60,0.60,0.60",,,
br,bespoke samsung geladeira,geladeira samsung,,,,,40,0,0.22,1.00,,,,"0.18,1.00,0.18,0.18,0.18,0.18,0.18,0.18,1.00,0.18,0.18,0.18",,,
br,como desentupir dreno geladeira samsung,geladeira samsung,,,,,20,0,0.00,0.01,,,,"0.23,0.23,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11",,,
