Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
br,conserto de geladeira londrina,,,,,,210,19,0.65,0.66,136,Commercial,"Reviews, Video, Image, Video Carousel, People Also Ask, Related Searches, Local Pack","0.66,0.66,0.35,0.29,0.35,0.35,0.35,0.66,0.54,0.35,0.43,0.43",90,,
br,conserto de geladeira maceió,,,,,,20,0,0.45,0.65,,,,"0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22",,,
br,conserto de geladeira manaus,,,,,,140,7,0.62,0.70,114,Commercial,"Local Pack, Video, Image, People Also Ask, Related Searches","0.53,0.43,0.53,0.53,0.34,0.65,0.53,0.43,0.28,0.34,0.28,0.28",90,,
br,conserto de geladeira maringá,,,,,,20,0,0.24,0.47,,,,"0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.17,0.11,0.11,0.11",,,
br,conserto de geladeira natal,,,,,,90,0,0.94,0.76,,,,"0.15,0.21,0.21,0.21,0.21,0.28,0.15,0.34,0.34,0.28,0.34,0.28",,,
br,conserto de geladeira niterói,,,,,,50,0,1.49,0.66,,,,"0.03,0.03,0.02,0.02,0.05,0.02,0.02,0.03,0.02,0.01,0.01,0.01",,,
br,conserto de geladeira osasco,,,,,,170,7,0.60,0.60,120,Commercial,"Local Pack, Reviews, Video, People Also Ask, Related Searches","0.65,0.65,0.43,0.65,0.34,0.28,0.43,0.65,0.65,0.65,0.65,0.34",90,,
br,conserto de geladeira porto alegre,,,,,,480,7,0.95,0.96,127,Commercial,"Local Pack, Video, People Also Ask, Related Searches","0.66,0.54,0.66,0.44,0.44,0.54,0.44,0.66,0.81,0.54,0.54,0.44",90,,
br,conserto de geladeira recife,,,,,,260,7,1.38,0.75,138,Commercial,"Related Searches, Local Pack, Reviews, Video, Video Carousel, People Also Ask","0.23,0.19,0.81,0.23,0.29,0.19,0.19,0.23,0.23,0.29,0.19,0.29",90,,
br,conserto de geladeira ribeirão preto,,,,,,140,9,0.32,0.58,119,Commercial,"Local Pack, Reviews, Video, Image, People Also Ask, Related Searches","0.43,0.28,0.35,0.35,0.35,0.43,0.28,0.35,0.35,0.28,0.23,0.23",90,,
br,conserto de geladeira rio de janeiro,,,,,,210,6,1.23,0.82,134,Commercial,"People Also Ask, Related Searches, Local Pack, Reviews, Video, Image, Video Carousel","0.66,0.53,0.66,0.53,0.43,0.53,0.53,1.00,0.66,0.53,0.53,0.53",90,,
br,conserto de geladeira salvador,,,,,,320,7,0.67,0.67,117,Commercial,"Local Pack, Reviews, Video, Image, People Also Ask, Related Searches, Short Videos","0.36,0.44,0.54,0.66,0.44,0.29,0.29,0.36,0.44,0.29,0.44,0.36",90,,
br,conserto de geladeira santo andré,,,,,,20,0,0.55,0.78,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,conserto de geladeira santos,,,,,,170,6,0.55,0.61,136,Commercial,"Local Pack, Reviews, Video, Video Carousel, People Also Ask, Related Searches","0.15,0.15,0.19,0.29,0.44,0.19,0.12,0.23,0.15,0.23,0.19,0.12",90,,
br,conserto de geladeira sorocaba,,,,,,320,24,0.49,0.73,113,Commercial,"Local Pack, Video, Related Searches","0.36,0.23,0.29,0.36,0.29,0.36,0.36,0.54,0.29,0.44,0.29,0.23",90,,
br,conserto de geladeira são bernardo do campo,,,,,,0,0,0.65,0.55,,,,"0.00,0.66,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00",,,
br,conserto de geladeira são josé dos campos,,,,,,50,0,0.38,0.54,,,,"0.15,0.03,0.00,0.00,0.26,0.34,0.34,0.19,0.15,0.53,0.03,0.26",,,
br,conserto de geladeira são paulo,,,,,,320,11,1.06,0.79,139,Commercial,"People Also Ask, Related Searches, Local Pack, Reviews, Video, Image","0.44,0.54,0.54,0.54,0.66,0.54,0.54,1.00,0.81,0.54,0.54,0.35",90,,
br,conserto de geladeira uberlândia,,,,,,30,0,1.30,0.69,,,,"0.14,0.14,0.14,0.50,0.50,0.14,0.14,0.14,0.14,0.14,0.14,0.14",,,
br,conserto de geladeira vitória,,,,,,20,0,0.08,0.46,,,,"0.00,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",,,
br,conserto de lava e seca,,,,,,880,12,1.23,0.54,133,Informational,"Local Pack, Image Pack, Reviews, Video, Related Searches","0.37,0.37,0.52,0.52,0.68,0.52,0.68,0.37,0.37,0.37,0.46,0.52",90,,
br,conserto de lava louças,,,,,,140,7,0.57,0.62,132,Commercial,"Reviews, Video, People Also Ask, Related Searches, Short Videos, Local Pack","0.80,0.34,0.65,0.53,0.42,0.34,0.42,0.42,0.80,0.80,0.65,1.00",90,,
br,conserto de micro-ondas,,,,,,90,13,0.48,0.35,164,Commercial,"Video, Video Carousel, People Also Ask, Related Searches, Local Pack","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.07",90,,
br,conserto de máquina de lavar,,,,,,3600,9,0.63,0.45,138,Transactional,"Video, Video Carousel, People Also Ask, Related Searches, Local Pack, Reviews","0.44,0.29,0.29,0.23,0.23,0.19,0.23,0.44,0.19,0.19,0.19,0.23",90,,
br,conserto de máquina de lavar belo horizonte,,,,,,30,0,0.00,0.33,,,,"0.81,0.81,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,conserto de máquina de lavar belém,,,,,,10,0,0.23,0.55,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00",,,
br,conserto de máquina de lavar brasília,,,,,,,,,,,,,,,,
br,conserto de máquina de lavar campinas,,,,,,10,0,0.55,0.28,,,,"0.00,0.00,0.25,0.25,0.25,0.50,0.00,0.00,0.00,0.00,0.25,1.00",,,
br,conserto de máquina de lavar campo grande,,,,,,,,,,,,,,,,
br,conserto de máquina de lavar caxias do sul,,,,,,10,0,0.42,0.71,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,1.00,0.00,0.00",,,
br,conserto de máquina de lavar contagem,,,,,,0,0,0.70,0.83,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",,,
br,conserto de máquina de lavar cuiabá,,,,,,30,0,0.54,0.65,,,,"1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,conserto de máquina de lavar curitiba,,,,,,10,0,1.22,0.84,,,,"0.00,0.00,0.05,0.05,0.11,0.11,0.00,0.00,0.00,0.00,0.05,0.00",,,
br,conserto de máquina de lavar duque de caxias,,,,,,,,,,,,,,,,
br,conserto de máquina de lavar florianópolis,,,,,,0,0,0.72,0.98,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,conserto de máquina de lavar fortaleza,,,,,,50,0,0.64,0.73,,,,"0.55,0.55,0.44,0.55,0.44,0.55,0.44,0.55,1.00,1.00,0.00,1.00",,,
br,conserto de máquina de lavar goiânia,,,,,,30,0,0.92,0.82,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,1.00,0.14,0.14,0.14,0.14",,,
br,conserto de máquina de lavar guarulhos,,,,,,90,5,0.52,0.76,120,Commercial,"Video, People Also Ask, Related Searches, Local Pack","0.63,0.81,1.00,0.81,0.63,1.00,0.81,0.81,0.81,0.63,0.81,0.45",90,,
br,conserto de máquina de lavar joinville,,,,,,20,0,0.54,0.78,,,,"0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09",,,
br,conserto de máquina de lavar joão pessoa,,,,,,,,,,,,,,,,
br,conserto de máquina de lavar londrina,,,,,,40,0,0.85,0.82,,,,"0.41,0.23,0.29,0.17,0.29,0.23,0.29,0.17,0.29,0.17,0.17,0.17",,,
br,conserto de máquina de lavar maceió,,,,,,0,0,0.32,0.57,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,conserto de máquina de lavar manaus,,,,,,40,0,0.43,0.54,,,,"0.02,0.02,0.02,0.02,0.09,0.02,0.02,0.02,0.12,0.02,0.09,0.12",,,
br,conserto de máquina de lavar maringá,,,,,,30,0,0.37,0.40,,,,"1.00,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11",,,
br,conserto de máquina de lavar natal,,,,,,,,,,,,,,,,
br,conserto de máquina de lavar niterói,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,conserto de máquina de lavar osasco,,,,,,0,0,0.65,0.86,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",,,
br,conserto de máquina de lavar porto alegre,,,,,,30,0,0.99,0.84,,,,"0.50,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,conserto de máquina de lavar recife,,,,,,0,0,1.18,0.99,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,conserto de máquina de lavar ribeirão preto,,,,,,50,0,0.30,0.59,,,,"0.06,0.06,0.06,0.09,0.34,0.06,0.06,0.43,0.06,0.34,0.21,0.15",,,
br,conserto de máquina de lavar rio de janeiro,,,,,,30,0,1.27,0.89,,,,"0.18,0.18,0.09,0.18,0.18,0.27,0.00,1.00,0.00,0.81,0.00,0.00",,,
br,conserto de máquina de lavar salvador,,,,,,20,0,0.72,0.86,,,,"0.42,0.42,0.28,0.28,0.42,0.42,0.42,0.00,0.00,0.00,0.00,0.71",,,
br,conserto de máquina de lavar santo andré,,,,,,,,,,,,,,,,
br,conserto de máquina de lavar santos,,,,,,,,,,,,,,,,
br,conserto de máquina de lavar sorocaba,,,,,,20,0,0.50,0.38,,,,"0.00,0.00,0.14,0.00,0.00,0.00,0.07,0.07,0.00,1.00,0.35,0.00",,,
br,conserto de máquina de lavar são bernardo do campo,,,,,,,,,,,,,,,,
br,conserto de máquina de lavar são josé dos campos,,,,,,,,,,,,,,,,
br,conserto de máquina de lavar são paulo,,,,,,140,6,0.80,0.76,136,Commercial,"Local Pack, Video, Image, Video Carousel, People Also Ask, Related Searches","0.42,0.52,0.80,0.80,0.80,0.66,1.00,0.42,0.42,0.42,0.52,0.33",90,,
br,conserto de máquina de lavar uberlândia,,,,,,30,0,1.00,0.78,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00,0.45,0.18,0.27",,,
br,conserto de máquina de lavar vitória,,,,,,,,,,,,,,,,
br,conserto de purificador de água,,,,,,90,6,0.40,0.49,130,Informational,"Local Pack, Reviews, Video, Video Carousel, People Also Ask, Related Searches","0.19,0.09,0.23,0.66,0.66,0.14,0.33,0.42,0.66,0.42,0.19,0.33",90,,
br,conserto de secadora de roupas,,,,,,50,0,0.50,0.58,,,,"0.52,0.82,0.82,0.29,0.23,0.23,0.23,0.17,0.17,0.29,0.23,0.23",,,
br,consumo de energia adega climatizada,,,,,,0,0,0.00,0.00,,,,"0.40,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,consumo de energia air fryer,,,,,,90,19,0.02,0.11,165,Informational,"Video Carousel, People Also Ask, Related Searches, Short Videos, AI Overview, Video","0.18,0.14,0.18,0.22,0.22,0.22,0.29,0.22,0.14,0.14,0.18,0.14",90,,
br,consumo de energia airfryer,,,,,,20,0,0.00,0.33,,,,"0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06",,,
br,consumo de energia ar condicionado,,,,,,320,25,0.09,0.21,194,Informational,"Video Carousel, People Also Ask, AI Overview, Video","0.20,0.13,0.10,0.13,0.20,0.20,0.20,0.45,0.36,0.20,0.20,0.13",90,,
br,consumo de energia aspirador,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,consumo de energia aspirador de pó,,,,,,20,0,0.00,0.06,,,,"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,,
br,consumo de energia batedeira,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,consumo de energia bebedouro,,,,,,20,0,0.00,0.33,,,,"0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,,
br,consumo de energia cafeteira,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,consumo de energia cervejeira,,,,,,20,0,0.00,0.33,,,,"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,,
br,consumo de energia chaleira elétrica,,,,,,,,,,,,,,,,
br,consumo de energia coifa,,,,,,10,0,0.00,0.33,,,,"0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00",,,
br,consumo de energia cooktop,,,,,,,,,,,,,,,,
br,consumo de energia depurador de ar,,,,,,,,,,,,,,,,
br,consumo de energia ferro de passar,,,,,,20,0,0.00,0.07,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,consumo de energia fogao,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,consumo de energia fogão,,,,,,,,,,,,,,,,
br,consumo de energia forno elétrico,,,,,,0,0,0.00,0.29,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,consumo de energia freezer,,,,,,20,0,0.00,0.12,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,consumo de energia fritadeira air fryer,,,,,,,,,,,,,,,,
br,consumo de energia fritadeira elétrica,,,,,,20,0,0.00,0.11,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,consumo de energia geladeira,,,,,,140,15,0.00,0.52,160,Informational,"Image Pack, Reviews, Video, Video Carousel, People Also Ask, Related Searches, AI Overview","0.65,0.53,0.53,0.42,0.53,0.53,0.53,0.42,0.65,0.34,0.65,0.65",90,,
br,consumo de energia lava e seca,,,,,,40,0,0.08,0.98,,,,"0.18,1.00,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,consumo de energia lava louças,,,,,,20,0,0.00,0.05,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,consumo de energia lava-louças,,,,,,20,0,0.00,0.05,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,consumo de energia lavadora,,,,,,20,0,0.00,0.33,,,,"0.40,0.40,0.40,0.00,0.40,0.40,0.00,0.40,0.40,0.40,0.40,0.40",,,
br,consumo de energia lavadora de alta pressão,,,,,,,,,,,,,,,,
br,consumo de energia lavadora de roupas,,,,,,20,0,0.00,0.33,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",,,
br,consumo de energia lavalouças,,,,,,,,,,,,,,,,
br,consumo de energia liquidificador,,,,,,20,0,0.00,0.33,,,,"0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11",,,
br,consumo de energia maquina de lavar roupa,,,,,,20,0,0.00,0.29,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",,,
br,consumo de energia micro-ondas,,,,,,,,,,,,,,,,
br,consumo de energia microondas,,,,,,20,0,0.00,0.21,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",,,
br,consumo de energia máquina de lavar,,,,,,20,0,0.00,0.01,,,,"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,,
br,consumo de energia panela elétrica,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,consumo de energia purificador de água,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,consumo de energia refrigerador,,,,,,0,0,0.00,0.11,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,consumo de energia robô aspirador,,,,,,,,,,,,,,,,
br,consumo de energia sanduicheira,,,,,,20,0,0.00,0.33,,,,"0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22",,,
br,consumo de energia secadora de roupas,,,,,,30,0,0.00,0.79,,,,"0.18,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,consumo de energia ventilador,,,,,,140,14,0.00,0.16,174,Informational,"People Also Ask, Related Searches, Short Videos, AI Overview, Reviews, Video, Video Carousel","0.23,0.11,0.11,0.11,0.18,0.23,0.23,0.44,0.35,0.23,0.23,0.18",90,,
br,controle remoto ar condicionado,,,,,,880,14,0.06,0.99,195,Commercial,"Image Pack, People Also Ask, Popular Products, Related Searches, Site Links, Reviews, Video, Video Carousel, Short Videos, AI Overview","0.20,0.16,0.13,0.13,0.16,0.20,0.20,0.29,0.29,0.20,0.20,0.20",20,,
br,controle remoto ar condicionado compativel,,,,,,,,,,,,,,,,
br,controle remoto ar condicionado original,,,,,,,,,,,,,,,,
br,controle remoto ar condicionado preco,,,,,,,,,,,,,,,,
br,cooktop chama fraca,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,cooktop não acende,,,,,,20,0,0.00,0.03,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",,,
br,cooktop não liga,,,,,,0,0,0.43,0.07,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",,,
br,copo liquidificador,,,,,,8100,21,0.05,0.99,195,Informational,"Short Videos, Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.54,0.54,0.81,0.54,0.66,0.54,0.66,0.66,0.66,0.54,0.54,0.54",20,,
br,copo liquidificador preco,,,,,,,,,,,,,,,,
br,correia lava e seca,,,,,,,,,,,,,,,,
br,correia lava e seca compativel,,,,,,,,,,,,,,,,
br,correia lava e seca original,,,,,,,,,,,,,,,,
br,correia lava e seca preco,,,,,,,,,,,,,,,,
br,correia máquina de lavar,,,,,,260,15,0.10,0.99,185,Informational,"AI Overview, Site Links, Video, Video Carousel, Popular Products, Related Searches, Short Videos, Image Pack, People Also Ask","0.35,0.44,0.54,0.35,0.23,0.44,0.28,0.23,0.54,0.54,0.35,0.44",20,,
br,correia máquina de lavar compativel,,,,,,,,,,,,,,,,
br,correia máquina de lavar original,,,,,,,,,,,,,,,,
br,correia máquina de lavar preco,,,,,,,,,,,,,,,,
br,correia secadora de roupas,,,,,,,,,,,,,,,,
br,correia secadora de roupas compativel,,,,,,,,,,,,,,,,
br,correia secadora de roupas original,,,,,,,,,,,,,,,,
br,correia secadora de roupas preco,,,,,,,,,,,,,,,,
br,cuidados com air fryer,,,,,,0,0,0.00,0.23,,,,"0.66,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,cuidados com ar condicionado,,,,,,20,0,0.00,0.04,,,,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",,,
br,cuidados com aspirador de pó,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,cuidados com fogão,,,,,,,,,,,,,,,,
br,cuidados com geladeira,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,cuidados com lava e seca,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,cuidados com lava louças,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,cuidados com micro-ondas,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,cuidados com máquina de lavar,,,,,,,,,,,,,,,,
br,cuidados com secadora de roupas,,,,,,,,,,,,,,,,
br,código de erro adega climatizada,,,,,,,,,,,,,,,,
br,código de erro air fryer,,,,,,,,,,,,,,,,
br,código de erro ar condicionado,,,,,,40,0,0.00,0.01,,,,"0.11,0.07,0.11,0.11,0.15,0.11,0.07,0.19,0.26,0.15,0.19,0.15",,,
br,código de erro aspirador de pó,,,,,,,,,,,,,,,,
br,código de erro coifa,,,,,,,,,,,,,,,,
br,código de erro cooktop,,,,,,,,,,,,,,,,
br,código de erro fogão,,,,,,,,,,,,,,,,
br,código de erro forno elétrico,,,,,,,,,,,,,,,,
br,código de erro freezer,,,,,,,,,,,,,,,,
br,código de erro geladeira,,,,,,,,,,,,,,,,
br,código de erro lava e seca,,,,,,,,,,,,,,,,
br,código de erro lava louças,,,,,,,,,,,,,,,,
br,código de erro micro-ondas,,,,,,,,,,,,,,,,
br,código de erro máquina de lavar,,,,,,,,,,,,,,,,
br,código de erro purificador de água,,,,,,,,,,,,,,,,
br,código de erro secadora de roupas,,,,,,,,,,,,,,,,
br,depurador de ar com barulho,,,,,,,,,,,,,,,,
br,depurador de ar não puxa,,,,,,,,,,,,,,,,
br,descarte correto de eletrodomésticos,,,,,,,,,,,,,,,,
br,electrolux cuida,,,,,,2400,31,0.21,0.24,0,"Navigational, Commercial","Popular Products, Related Searches, Short Videos, Site Links, Video, Video Carousel, People Also Ask","0.52,0.66,0.66,1.00,0.44,0.52,0.52,0.66,0.36,0.52,1.00,0.66",20,,
br,electrolux instala,,,,,,480,32,0.36,0.40,109,"Navigational, Commercial","Site Links, Video, Video Carousel, People Also Ask, Related Searches","0.20,0.16,0.24,0.20,0.05,0.24,0.20,0.24,0.24,0.24,0.36,0.30",20,,
br,electrolux outlet,,,,,,4400,32,0.26,0.99,166,Navigational,"Local Pack, Site Links, Reviews, Video, Image, Video Carousel, Related Searches","0.54,0.44,0.44,0.54,0.44,0.44,1.00,0.29,0.36,0.36,0.24,0.29",20,,
br,electrolux pro,,,,,,140,22,0.30,1.00,164,Informational,"Image Pack, Site Links, Video, Adwords Bottom, Video Carousel, Popular Products, Related Searches","0.23,0.28,0.35,0.23,0.18,0.23,0.28,0.28,0.08,0.23,0.28,0.28",20,,
br,electrolux projeta,,,,,,320,29,1.06,0.02,165,Navigational,"Image Pack, Site Links, Video, Video Carousel, Related Searches","0.66,0.82,1.00,0.82,0.82,0.66,1.00,0.66,0.53,0.53,1.00,0.66",20,,
br,electrolux shopclub,,,,,,320,25,0.55,1.00,170,Navigational,"Video, Video Carousel, People Also Ask, Related Searches, Site Links","0.44,0.44,0.54,0.54,0.54,0.44,0.66,0.35,0.44,0.44,0.44,0.44",20,,
br,escova aspirador de pó,,,,,,20,0,0.08,1.00,,,,"0.33,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.00,0.09,0.09",,,
br,escova aspirador de pó compativel,,,,,,,,,,,,,,,,
br,escova aspirador de pó original,,,,,,,,,,,,,,,,
br,escova aspirador de pó preco,,,,,,,,,,,,,,,,
br,escova robô aspirador,,,,,,,,,,,,,,,,
br,escova robô aspirador compativel,,,,,,,,,,,,,,,,
br,escova robô aspirador original,,,,,,,,,,,,,,,,
br,escova robô aspirador preco,,,,,,,,,,,,,,,,
br,ferro de passar manchando roupa,,,,,,20,0,0.00,0.04,,,,"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50",,,
br,ferro de passar não esquenta,,,,,,70,0,0.00,0.33,,,,"0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.45,0.63,0.63",,,
br,ferro de passar vazando água,,,,,,20,0,0.00,0.33,,,,"0.42,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.57,0.28,0.28,0.42",,,
br,filtro adega climatizada,,,,,,,,,,,,,,,,
br,filtro adega climatizada preco,,,,,,,,,,,,,,,,
br,filtro ar condicionado,,,,,,5400,6,0.21,0.57,187,Informational,"Site Links, Video, Video Carousel, Popular Products, Related Searches, AI Overview, Image Pack","0.54,0.54,0.54,0.66,0.66,0.66,0.66,1.00,0.66,0.54,0.54,0.66",20,,
br,filtro ar condicionado compativel,,,,,,0,0,0.00,0.00,,,,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,,
br,filtro ar condicionado original,,,,,,,,,,,,,,,,
br,filtro ar condicionado preco,,,,,,,,,,,,,,,,
br,filtro bebedouro,,,,,,2900,21,0.19,1.00,189,Commercial,"Local Pack, Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.81,0.65,0.54,0.36,0.65,0.81,0.81,0.65,1.00,0.36,0.65,0.65",20,,
br,filtro bebedouro compativel,,,,,,,,,,,,,,,,
br,filtro bebedouro original,,,,,,,,,,,,,,,,
br,filtro bebedouro preco,,,,,,,,,,,,,,,,
br,filtro de alumínio coifa,,,,,,,,,,,,,,,,
br,filtro de alumínio coifa compativel,,,,,,,,,,,,,,,,
br,filtro de alumínio coifa original,,,,,,,,,,,,,,,,
br,filtro de alumínio coifa preco,,,,,,,,,,,,,,,,
br,filtro de carvão coifa,,,,,,20,0,0.07,1.00,,,,"0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14",,,
br,filtro de carvão coifa compativel,,,,,,,,,,,,,,,,
br,filtro de carvão coifa original,,,,,,,,,,,,,,,,
br,filtro de carvão coifa preco,,,,,,,,,,,,,,,,
br,filtro de carvão depurador de ar,,,,,,,,,,,,,,,,
br,filtro de carvão depurador de ar compativel,,,,,,,,,,,,,,,,
br,filtro de carvão depurador de ar original,,,,,,,,,,,,,,,,
br,filtro de carvão depurador de ar preco,,,,,,,,,,,,,,,,
br,filtro de água geladeira,,,,,,20,0,0.11,1.00,,,,"0.66,0.66,0.66,0.66,0.66,0.66,1.00,0.66,0.66,0.66,0.66,0.66",,,
br,filtro de água geladeira preco,,,,,,,,,,,,,,,,
br,filtro depurador de ar,,,,,,70,0,0.03,1.00,,,,"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.64",,,
br,filtro depurador de ar compativel,,,,,,,,,,,,,,,,
br,filtro depurador de ar original,,,,,,,,,,,,,,,,
br,filtro depurador de ar preco,,,,,,,,,,,,,,,,
br,filtro hepa aspirador de pó,,,,,,20,0,0.09,0.99,,,,"0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.75,0.50,0.50,1.00",,,
br,filtro hepa aspirador de pó compativel,,,,,,,,,,,,,,,,
br,filtro hepa aspirador de pó original,,,,,,,,,,,,,,,,
br,filtro hepa aspirador de pó preco,,,,,,,,,,,,,,,,
