Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
br,consul lavadora de roupas,consul,,,,,590,25,0.21,1.00,169,Transactional,"Site Links, Video, People Also Ask, Popular Products, Short Videos, Reviews, Video Carousel, Related Searches, AI Overview","0.76,0.36,0.30,0.36,0.45,0.45,0.55,0.36,0.45,0.45,0.76,0.55",20,,
br,consul maquina de lavar 12kg,consul,,,,,590,17,0.28,1.00,168,Commercial,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Site Links","0.81,0.44,0.67,0.67,0.54,0.67,0.81,0.67,0.67,0.54,0.54,0.67",20,,
br,consul microondas,consul,,,,,590,31,0.10,1.00,200,Transactional,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.10,0.10,0.07,0.08,0.08,0.08,0.10,0.08,0.08,0.07,0.07,0.08",20,,
br,consul purificador,consul,,,,,590,28,0.19,1.00,165,"Navigational, Transactional","People Also Ask, Popular Products, Image Pack, Site Links, Reviews, Video, Video Carousel","0.05,0.04,0.05,0.07,0.05,0.07,0.08,0.05,0.08,0.04,0.05,0.05",20,,
br,consul refil,consul,,,,,590,24,0.19,1.00,168,Transactional,"Image Pack, Site Links, Adwords Top, Adwords Bottom, People Also Ask, Popular Products, Related Searches","0.59,0.72,0.72,0.59,0.88,0.59,0.72,0.59,0.72,0.59,0.48,0.59",20,,
br,consul site oficial,consul,,,,,590,38,1.05,1.00,0,Navigational,"Related Searches, Site Links, People Also Ask","0.30,0.24,0.36,0.45,0.36,0.45,0.76,0.55,0.67,0.67,0.67,0.67",20,,
br,consula cpf,consul,,,,,590,81,0.20,0.02,105,Informational,"Reviews, People Also Ask, Related Searches","0.24,0.20,0.16,0.34,0.20,0.16,0.08,0.24,0.13,0.03,0.44,0.20",75,,
br,controle de ar condicionado consul,consul,,,,,590,23,0.05,1.00,170,Informational,"Related Searches, AI Overview, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.16,0.13,0.13,0.13,0.16,0.20,0.20,0.44,0.34,0.20,0.16,0.16",20,,
br,controle remoto para ar condicionado consul,consul,,,,,590,26,0.06,1.00,189,"Informational, Transactional","Image Pack, Site Links, Reviews, People Also Ask, Popular Products, Related Searches, AI Overview","0.20,0.20,0.20,0.16,0.16,0.20,0.24,0.79,0.30,0.24,0.16,0.16",20,,
br,cupom desconto consul,consul,,,,,590,18,0.71,1.00,163,Transactional,"AI Overview, Site Links, Reviews, Video, Related Searches","0.30,0.30,0.45,0.45,0.36,0.24,0.55,0.24,0.30,0.30,0.30,0.24",20,,
br,filtro para consul bem estar,consul,,,,,590,22,0.10,1.00,167,Informational,"Site Links, People Also Ask, Popular Products, Related Searches, AI Overview","0.45,0.30,0.24,0.24,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36",20,,
br,fogao 6 bocas consul,consul,,,,,590,19,0.15,1.00,173,Commercial,"Video Carousel, People Also Ask, Related Searches, Image Pack, Site Links, Video","0.08,0.07,0.08,0.10,0.10,0.29,0.13,0.13,0.08,0.10,0.36,0.10",20,,
br,fogão 5 bocas consul branco,consul,,,,,590,24,0.16,1.00,163,"Informational, Commercial","People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.55,0.36,0.36,0.30,0.30,0.36,0.55,0.36,0.36,0.30,0.30,0.30",20,,
br,fogão consul 5 bocas branco,consul,,,,,590,23,0.14,1.00,192,Commercial,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.45,0.45,0.36,0.36,0.30,0.24,0.55,0.30,0.36,0.30,0.30,0.36",20,,
br,fogão consul 5 bocas cooktop,consul,,,,,590,21,0.09,1.00,162,Informational,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview","0.36,0.24,0.20,0.20,0.36,0.16,0.24,0.36,0.24,0.20,0.24,0.30",20,,
br,fogão consul cooktop 5 bocas,consul,,,,,590,20,0.09,1.00,171,"Informational, Transactional","Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links","0.30,0.30,0.36,0.30,0.24,0.30,0.30,0.20,0.24,0.16,0.24,0.24",20,,
br,fogão consul mesa de vidro,consul,,,,,590,17,0.18,1.00,184,Informational,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.16,0.10,0.13,0.52,0.08,0.10,0.16,0.13,0.16,0.16,0.10,0.05",20,,
br,fogão cooktop consul,consul,,,,,590,23,0.10,1.00,195,Transactional,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.55,0.45,0.55,0.55,0.45,0.45,0.45,0.36,0.45,0.36,0.30,0.36",20,,
br,forno consul embutir,consul,,,,,590,18,0.23,1.00,164,"Informational, Transactional","Video Carousel, Popular Products, Related Searches, Image Pack, Site Links, Video","0.45,0.55,0.45,0.55,0.45,0.45,0.55,0.24,0.36,0.30,0.36,0.30",20,,
br,forno de embutir a gás consul,consul,,,,,590,19,0.16,1.00,163,Informational,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.68,0.31,0.31,0.25,0.31,0.20,0.31,0.25,0.25,0.20,0.20,0.25",20,,
br,forno de embutir eletrico consul,consul,,,,,590,22,0.20,1.00,165,Transactional,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","1.00,1.00,0.76,0.16,0.06,1.00,0.13,0.67,0.67,0.06,0.06,0.08",20,,
br,forno de embutir elétrico consul,consul,,,,,590,14,0.20,1.00,166,Commercial,"Site Links, Video, Video Carousel, Popular Products, Related Searches","0.08,0.07,0.13,0.41,0.54,0.08,0.54,0.05,0.08,0.30,0.20,0.36",20,,
br,forno elétrico consul,consul,,,,,590,23,0.11,1.00,1280000,"Informational, Commercial","Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video","0.46,0.31,0.37,0.46,0.31,0.37,0.31,0.25,0.31,0.20,0.37,0.46",20,,
br,forno embutir consul,consul,,,,,590,18,0.23,1.00,158,Informational,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.55,0.67,0.55,0.55,0.55,0.45,0.67,0.45,0.45,0.30,0.36,0.36",20,,
br,freezer 121 litros consul,consul,,,,,590,24,0.16,1.00,168,"Informational, Transactional","Site Links, Video, People Also Ask, Popular Products, Related Searches, AI Overview","0.36,0.36,0.30,0.36,0.24,0.36,0.76,0.76,0.67,0.45,0.45,0.45",20,,
br,freezer 220 litros consul,consul,,,,,590,22,0.14,1.00,158,Commercial,"Site Links, Video, People Also Ask, Popular Products, Related Searches","0.31,0.25,0.20,1.00,0.20,0.16,0.37,0.25,0.25,0.20,0.25,0.20",20,,
br,freezer consul 121 litros,consul,,,,,590,30,0.16,1.00,167,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, Knowledge Panel, Image Pack, Site Links, Video, Image","0.36,0.30,0.36,0.36,0.24,0.30,0.55,0.36,0.62,0.24,0.24,0.36",20,,
br,freezer consul frost free vertical,consul,,,,,590,24,0.12,1.00,175,Commercial,"Popular Products, Related Searches, Image Pack, Site Links, Video","0.55,0.36,0.30,0.30,0.36,0.36,0.55,0.36,0.45,0.45,0.76,0.55",20,,
br,freezer horizontal consul 534 litros,consul,,,,,590,25,0.25,1.00,169,Transactional,"Related Searches, Site Links, Reviews, People Also Ask, Popular Products","0.31,0.31,0.31,0.37,0.25,0.31,0.52,0.25,0.31,0.37,0.37,0.46",20,,
br,freezer vertical frost free consul,consul,,,,,590,26,0.12,1.00,199,Commercial,"Popular Products, Related Searches, Image Pack, Site Links, Video","0.45,0.36,0.36,0.30,0.36,0.36,0.55,0.45,0.55,0.36,0.67,0.55",20,,
br,frigobar 76 litros consul,consul,,,,,590,25,0.16,1.00,162,"Informational, Transactional","Knowledge Panel, Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.45,0.36,0.36,0.36,0.30,0.36,0.62,0.24,0.45,0.30,0.36,0.36",20,,
br,gaveta da geladeira consul,consul,,,,,590,18,0.08,1.00,199,"Informational, Transactional","Related Searches, Image Pack, Site Links, People Also Ask, Popular Products","0.72,0.72,0.59,0.59,0.59,0.59,0.72,0.48,1.00,0.72,0.59,0.72",20,,
br,gaveta para geladeira consul,consul,,,,,590,17,0.08,1.00,198,"Informational, Transactional","Image Pack, Site Links, Adwords Top, People Also Ask, Popular Products, Related Searches, Adwords Middle","0.55,0.55,0.30,0.55,0.36,0.45,0.55,0.55,0.55,0.36,0.45,0.45",20,,
br,geladeira casas bahia consul,consul,,,,,590,29,0.14,1.00,163,"Navigational, Transactional","Site Links, Popular Products, Related Searches, Image Pack","0.16,0.16,0.02,0.05,0.20,0.13,0.20,0.10,0.00,0.20,0.29,0.29",20,,
br,geladeira consul 1 porta frost free,consul,,,,,590,24,0.15,1.00,203,Commercial,"Video, People Also Ask, Popular Products, Related Searches, Site Links","0.45,0.36,0.45,0.55,0.30,0.45,0.30,0.55,0.67,0.55,0.55,0.55",20,,
br,geladeira consul 386 litros frost free,consul,,,,,590,21,0.16,1.00,164,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Video","0.30,0.24,0.24,0.24,0.24,0.16,0.16,0.13,0.11,0.08,0.08,0.11",20,,
br,geladeira consul 400 litros,consul,,,,,590,25,0.16,1.00,201,Commercial,"Popular Products, Related Searches, Image Pack, Site Links, Video, Adwords Bottom, Video Carousel, People Also Ask","0.36,0.45,0.45,0.55,0.36,0.30,0.55,0.55,0.45,0.36,0.55,0.36",20,,
br,geladeira consul 451 litros inox,consul,,,,,590,29,0.21,1.00,167,Informational,"Knowledge Panel, Image Pack, Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches","0.24,0.24,0.24,0.24,0.24,0.24,0.30,0.13,0.05,0.08,0.08,0.07",20,,
br,geladeira consul 480 litros,consul,,,,,590,29,0.13,1.00,176,Commercial,"Video, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.59,0.48,0.48,0.48,0.48,0.59,1.00,0.72,0.72,0.59,0.59,0.59",20,,
br,geladeira consul antiga marrom,consul,,,,,590,28,0.00,0.84,10,"Informational, Commercial","Related Searches, Image Pack, Site Links, Video, Image, Popular Products","0.67,0.54,0.67,0.81,0.44,0.54,0.67,0.67,0.54,0.54,0.54,0.44",20,,
br,geladeira consul duplex frost free,consul,,,,,590,26,0.20,1.00,171,"Informational, Transactional","Video Carousel, People Also Ask, Popular Products, Image Pack, Site Links, Video","0.36,0.24,0.24,0.36,0.20,0.16,0.24,0.16,0.30,0.16,0.16,0.16",20,,
br,geladeira consul frost free 1 porta,consul,,,,,590,25,0.15,1.00,215,Commercial,"Site Links, Video, People Also Ask, Popular Products, Related Searches, Image Pack","0.45,0.36,0.55,0.45,0.36,0.45,0.45,0.45,0.45,0.36,0.36,0.45",20,,
br,geladeira consul frost free 386,consul,,,,,590,23,0.16,1.00,159,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, Knowledge Panel, Image Pack, Site Links, Video","0.36,0.30,0.30,0.30,0.30,0.20,0.36,0.16,0.13,0.10,0.10,0.13",20,,
br,geladeira consul inox 450 litros,consul,,,,,590,21,0.18,1.00,132,Commercial,"Site Links, People Also Ask, Popular Products, Related Searches","0.30,0.24,0.30,0.24,0.20,0.20,0.30,0.13,0.30,0.16,0.20,0.16",20,,
br,geladeira consul na casas bahia,consul,,,,,590,31,0.14,1.00,169,"Navigational, Transactional","Image Pack, Site Links, Popular Products, Related Searches","0.02,0.01,0.01,0.01,0.19,0.13,0.13,0.07,0.15,0.13,0.19,0.19",20,,
br,geladeira consul na promoção,consul,,,,,590,25,0.12,1.00,213,Commercial,"Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video, Adwords Bottom","0.20,0.13,0.16,0.20,0.16,0.24,0.34,0.20,0.24,0.16,0.20,0.20",20,,
br,geladeira consul promoção,consul,,,,,590,29,0.16,1.00,195,Commercial,"People Also Ask, Popular Products, Related Searches, Site Links, Image","0.20,0.13,0.20,0.24,0.16,0.20,0.30,0.20,0.20,0.20,0.30,0.20",20,,
br,geladeira em promoção consul,consul,,,,,590,27,0.16,1.00,192,Commercial,"Site Links, Adwords Bottom, Popular Products, Related Searches","0.30,0.16,0.16,0.20,0.13,0.16,0.24,0.16,0.20,0.16,0.20,0.24",20,,
br,geladeira frost free consul 1 porta,consul,,,,,590,25,0.15,1.00,204,Commercial,"People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Video","0.36,0.36,0.45,0.45,0.36,0.45,0.45,0.45,0.45,0.36,0.36,0.36",20,,
br,geladeira frost free consul 300 litros,consul,,,,,590,23,0.21,1.00,166,Informational,"Popular Products, Related Searches, Knowledge Panel, Site Links, People Also Ask","0.36,0.16,0.30,0.45,0.36,0.24,0.36,0.24,0.81,0.20,0.24,0.24",20,,
br,geladeira frost free duplex 333 litros branca consul - crm40mb,consul,,,,,590,15,0.35,1.00,177,Commercial,"People Also Ask, Popular Products, Related Searches, Short Videos, Site Links, Video, Video Carousel","0.01,0.00,1.00,0.55,0.36,0.36",20,,
br,geladeira inverter consul,consul,,,,,590,21,0.18,1.00,202,Transactional,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.24,0.24,0.24,0.24,0.30,0.45,0.76,0.67,1.00,0.55,0.76,0.76",20,,
br,geladeira promoção consul,consul,,,,,590,21,0.16,1.00,187,"Informational, Transactional","Site Links, Popular Products, Related Searches, AI Overview","0.20,0.13,0.16,0.20,0.16,0.24,0.34,0.20,0.24,0.16,0.20,0.20",20,,
br,geladeira simples consul,consul,,,,,590,32,0.10,1.00,211,Transactional,"Site Links, People Also Ask, Popular Products, Related Searches","0.45,0.67,0.36,0.36,0.55,0.36,0.36,0.36,0.45,0.30,0.55,0.55",20,,
br,geladeira usada consul,consul,,,,,590,28,0.02,0.96,227,Informational,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Image","0.55,0.45,0.55,0.55,0.55,0.45,0.55,0.45,0.55,0.36,0.45,0.45",20,,
br,geladeiras casas bahia consul,consul,,,,,590,29,0.14,1.00,168,"Navigational, Transactional","Image Pack, Site Links, Popular Products, Related Searches","0.00,0.00,0.36,0.00,0.00,0.00,1.00,0.00,0.66,0.00,0.00,0.00",20,,
br,inverter consul,consul,,,,,590,24,0.14,1.00,169,Transactional,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.24,0.30,0.24,0.30,0.24,0.30,0.45,1.00,0.76,0.55,0.76,0.55",20,,
br,lava louças consul,consul,,,,,590,19,0.09,1.00,159,"Informational, Commercial","Related Searches, Image Pack, Site Links, Video, Adwords Bottom, Video Carousel, People Also Ask, Popular Products","0.72,0.72,0.88,0.88,0.72,0.72,0.59,0.59,0.59,0.48,0.48,0.48",20,,
br,lava seca consul,consul,,,,,590,27,0.14,1.00,167,Transactional,"Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.76,0.67,0.55,0.30,0.30,0.30,0.45,0.36,0.45,0.45,0.76,0.55",20,,
br,lavadora consul 11kg,consul,,,,,590,23,0.12,1.00,167,Commercial,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.24,0.30,0.24,0.20,0.16,0.20,0.20,0.16,0.20,0.20,0.16,0.20",20,,
br,lavadora consul 12 kg,consul,,,,,590,24,0.21,1.00,170,"Informational, Commercial","Related Searches, Image Pack, Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products","0.04,0.19,0.10,0.05,0.04,0.04,0.07,0.19,0.19,0.04,0.07,0.07",20,,
br,lavadora de roupas consul 12kg,consul,,,,,590,17,0.25,1.00,833000,Commercial,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Site Links, Reviews","0.20,0.24,0.30,0.36,0.30,0.24,0.24,0.16,0.30,0.16,0.24,0.20",20,,
br,logo consul,consul,,,,,590,18,0.00,0.03,158,Navigational,"Image Pack, Site Links, Video, Image, Related Searches","1.00,0.81,1.00,1.00,0.81,1.00,0.81,0.36,0.36,0.44,0.36,0.29",20,,
br,maquina de lavar consul 8kg,consul,,,,,590,31,0.11,1.00,175,"Informational, Commercial","Site Links, Video, People Also Ask, Popular Products, Related Searches, Image Pack","0.45,0.55,0.45,0.45,0.45,0.30,0.36,0.36,0.45,0.30,0.30,0.30",20,,
br,maquina lavar consul,consul,,,,,590,25,0.15,1.00,208,Transactional,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.59,0.48,0.59,0.48,0.48,0.48,0.59,0.39,0.48,0.39,0.48,0.48",20,,
br,micro-ondas consul,consul,,,,,590,21,0.14,1.00,160,Commercial,"Video, Video Carousel, People Also Ask, Popular Products, AI Overview, Site Links","0.03,0.05,0.04,0.03,0.04,0.10,0.00,0.00,0.00,0.03,0.28,0.15",20,,
br,microondas 32 litros consul,consul,,,,,590,23,0.15,1.00,166,Commercial,"Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches","0.36,0.45,0.67,0.55,0.36,0.36,0.76,1.00,0.36,0.24,0.05,0.45",20,,
br,microondas consul inox,consul,,,,,590,18,0.15,1.00,184,Informational,"Popular Products, Related Searches, Image Pack, Site Links, Video","0.31,0.46,0.52,0.37,0.37,0.25,0.46,0.25,0.37,0.25,0.05,0.25",20,,
br,microondas de embutir consul,consul,,,,,590,21,0.22,1.00,169,"Informational, Commercial","Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack","0.36,0.45,0.45,0.24,0.36,0.36,0.55,0.36,0.30,0.20,0.30,0.24",20,,
br,máquina consul 15kg,consul,,,,,590,23,0.17,1.00,189,Informational,"Site Links, Video, Related Searches, Short Videos, Video Carousel, People Also Ask, Popular Products, AI Overview, Knowledge Panel","0.10,0.16,0.36,0.13,0.08,0.10,0.10,0.24,0.10,0.27,0.10,0.08",20,,
br,máquina de lavar consul 11kg,consul,,,,,590,22,0.11,1.00,165,Commercial,"Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.20,0.20,0.24,0.20,0.24,0.16,0.20,0.20,0.24,0.20,0.20,0.24",20,,
br,máquina de lavar consul 12kg promoção,consul,,,,,590,24,0.18,1.00,197,Informational,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.36,0.36,0.36,0.36,0.30,0.30,0.36,0.24,0.36,0.45,0.36,0.30",20,,
br,máquina de lavar roupas consul,consul,,,,,590,26,0.12,1.00,185,Commercial,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.29,0.22,0.05,0.07,0.05,0.29,0.13,0.07,0.08,0.07,0.07,0.07",20,,
br,placa geladeira consul,consul,,,,,590,23,0.04,1.00,166,"Informational, Commercial","Popular Products, Related Searches, AI Overview, Site Links, Video, Video Carousel, People Also Ask","0.59,0.59,0.59,0.48,0.48,0.48,0.59,0.59,0.72,0.48,0.72,0.72",20,,
br,porque a máquina de lavar não centrifuga consul,consul,,,,,590,27,0.32,0.05,106,Informational,"Video, People Also Ask, Related Searches, Short Videos, AI Overview","1.00,1.00,0.66,0.54,0.54,0.44,0.36,0.19,0.23,0.12,0.15,0.12",90,,
br,prateleiras para geladeira consul,consul,,,,,590,17,0.05,1.00,183,Informational,"Image Pack, Site Links, Image, People Also Ask, Popular Products, Related Searches","0.45,0.36,0.24,0.36,0.36,0.45,0.55,0.55,0.76,0.55,0.55,0.67",20,,
br,promoção geladeira consul,consul,,,,,590,27,0.16,1.00,169,Commercial,"Site Links, People Also Ask, Popular Products, Related Searches","0.24,0.13,0.13,0.16,0.13,0.16,0.20,0.13,0.16,0.20,0.24,0.20",20,,
br,purificador de agua consul gelada,consul,,,,,590,26,0.14,1.00,165,"Informational, Commercial","Popular Products, Related Searches, AI Overview, Site Links, Reviews, Video, Video Carousel, People Also Ask","0.30,0.16,0.20,0.20,0.16,0.20,0.30,0.24,0.30,0.20,0.20,0.16",20,,
br,purificador de agua gelada consul,consul,,,,,590,24,0.14,1.00,196,"Navigational, Commercial","Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Image Pack, Site Links","0.37,0.16,0.25,0.11,0.25,0.31,0.52,0.46,0.52,0.31,0.37,0.37",20,,
br,purificador de água gelada consul,consul,,,,,590,34,0.14,1.00,198,"Navigational, Transactional","Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Image Pack","0.45,0.36,0.30,0.45,0.30,0.45,0.67,0.45,0.55,0.55,0.45,0.55",20,,
br,reclame aqui consul,consul,,,,,590,33,0.76,0.02,107,Navigational,"Site Links, People Also Ask, Related Searches","0.48,0.48,0.59,0.48,0.48,0.59,0.72,0.72,0.59,0.59,0.72,0.48",20,,
br,refil filtro consul cpb34,consul,,,,,590,23,0.14,1.00,187,Commercial,"People Also Ask, Popular Products, Related Searches, Site Links","0.72,0.59,0.72,0.88,0.48,0.59,0.59,0.59,0.72,0.39,0.39,0.59",20,,
br,refil filtro de água consul,consul,,,,,590,21,0.16,1.00,173,Transactional,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches, Local Pack","0.59,0.59,0.59,0.48,0.59,0.48,0.59,0.48,0.72,0.39,0.72,0.88",20,,
br,refil para purificador de agua consul,consul,,,,,590,25,0.11,1.00,163,Transactional,"Related Searches, Image Pack, Site Links, Video, People Also Ask, Popular Products","0.48,0.59,0.88,0.88,0.48,0.48,0.72,0.59,0.59,0.39,0.59,0.48",20,,
br,refil purificador de agua consul,consul,,,,,590,21,0.12,1.00,162,Transactional,"AI Overview, Site Links, Video, Popular Products, Related Searches","0.59,0.48,0.88,0.32,0.48,0.59,1.00,0.39,0.59,0.59,0.48,0.59",20,,
br,refrigerador consul 340 litros antiga,consul,,,,,590,26,0.05,1.00,180,Informational,"Video, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links","0.36,0.30,0.36,0.36,0.36,0.45,0.45,0.36,0.55,0.45,0.30,0.36",20,,
br,rele de geladeira consul,consul,,,,,590,23,0.04,1.00,175,"Informational, Commercial","AI Overview, Image Pack, Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches","0.44,0.67,0.54,0.67,0.54,0.67,0.67,0.81,1.00,0.67,0.81,0.81",20,,
br,sensor da geladeira consul,consul,,,,,590,18,0.04,1.00,176,"Informational, Transactional","Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.72,0.72,0.72,0.48,0.59",20,,
br,sensor para geladeira consul,consul,,,,,590,23,0.02,1.00,177,Commercial,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.39,0.72,0.88,0.48,0.48,0.59,0.48,0.59,0.59,0.48,0.39,0.59",20,,
br,site oficial consul,consul,,,,,590,36,1.05,1.00,0,"Navigational, Commercial","Site Links, Adwords Top, Adwords Bottom, People Also Ask, Related Searches","0.36,0.30,0.30,0.45,0.36,0.36,0.76,0.55,0.67,0.67,0.55,0.67",20,,
br,tanquinho consul,consul,,,,,590,24,0.08,1.00,208,Commercial,"Image Pack, Site Links, People Also Ask, Popular Products, Related Searches","0.72,0.59,0.72,0.59,0.59,0.59,0.88,0.48,0.48,0.59,0.59,0.59",20,,
br,the us consulate,consul,,,,,590,45,0.00,0.08,74,Navigational,"Local Pack, Reviews, Video, People Also Ask, Related Searches","1.00,0.66,0.54,0.02,1.00,1.00,0.81,0.66,0.81,0.66,1.00,0.81",90,,
br,us consulate embassy,consul,,,,,590,52,0.00,0.08,134,Navigational,"Video, People Also Ask, Related Searches, AI Overview, Local Pack","0.72,0.48,0.39,0.72,0.72,0.72,0.59,0.48,0.59,0.48,0.72,0.59",90,,
br,www consul com br,consul,,,,,590,24,0.45,1.00,0,Navigational,"Site Links, People Also Ask, Popular Products, Related Searches","0.45,0.36,0.45,0.45,0.30,0.45,0.67,0.55,0.45,0.45,0.45,0.45",20,,
br,adega consul,consul,,,,,480,32,0.15,1.00,158,"Informational, Commercial","Image Pack, Site Links, Adwords Bottom, People Also Ask, Popular Products, Related Searches","0.48,0.48,0.48,0.59,0.48,0.39,0.59,0.48,0.39,0.32,0.39,0.39",20,,
br,american consulate brazil,consul,,,,,480,59,0.91,0.04,123,Transactional,"Video, People Also Ask, Related Searches, Local Pack, Reviews","0.54,0.54,0.44,1.00,0.54,0.54,0.36,0.36,0.54,0.29,0.29,0.23",90,,
br,ar condicionado 10000 btus consul,consul,,,,,480,22,0.19,1.00,171,Commercial,"Related Searches, Site Links, People Also Ask, Popular Products","0.13,0.13,0.13,0.13,0.16,0.20,0.20,0.41,0.54,0.13,0.13,0.13",20,,
br,ar condicionado antigo consul,consul,,,,,480,21,0.10,0.92,158,Informational,"Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.30,0.24,0.24,0.24,0.30,0.30,0.36,0.67,0.67,0.36,0.30,0.24",20,,
br,ar condicionado consul de janela 7500 btus,consul,,,,,480,17,0.16,1.00,164,Commercial,"Site Links, Video, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack","0.07,0.07,0.08,0.08,0.13,0.16,0.20,0.54,0.41,0.24,0.24,0.13",20,,
br,ar condicionado consul inverter 9000,consul,,,,,480,18,0.08,1.00,186,Commercial,"People Also Ask, Popular Products, Related Searches, Site Links, Video, Video Carousel","0.07,0.05,0.07,0.05,0.07,0.08,0.08,0.20,0.13,0.08,0.08,0.05",20,,
br,ar condicionado consul janela 7500,consul,,,,,480,22,0.18,1.00,167,Informational,"Video, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links","0.00,0.01,0.08,0.13,0.01,0.00,0.13,0.82,0.55,0.01,0.01,0.01",20,,
br,ar condicionado de janela 7500 btus consul,consul,,,,,480,21,0.16,1.00,164,"Informational, Commercial","AI Overview, Image Pack, Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches","0.08,0.08,0.07,0.11,0.16,0.20,0.25,0.68,0.52,0.31,0.31,0.16",20,,
br,ar condicionado de janela consul 10000 btus,consul,,,,,480,22,0.09,1.00,196,Informational,"Popular Products, Related Searches, Site Links, Video, Video Carousel, People Also Ask","0.07,0.04,0.04,0.05,0.13,0.13,0.10,0.41,0.36,0.16,0.13,0.10",20,,
br,ar condicionado inverter 12000 consul,consul,,,,,480,21,0.12,1.00,162,Transactional,"Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches","0.08,0.07,0.04,0.07,0.08,0.10,0.07,0.29,0.10,0.08,0.08,0.07",20,,
br,ar condicionado janela 10000 consul,consul,,,,,480,20,0.25,1.00,161,"Informational, Transactional","Popular Products, Related Searches, Adwords Middle, Site Links","0.07,0.04,0.07,0.07,0.07,0.11,0.16,0.44,0.34,0.16,0.13,0.08",20,,
br,ar condicionado janela consul 10000,consul,,,,,480,17,0.25,1.00,193,Commercial,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links","0.07,0.05,0.05,0.07,0.10,0.10,0.13,0.27,0.27,0.10,0.08,0.05",20,,
br,ar condicionado manual consul,consul,,,,,480,21,0.00,0.03,163,Informational,"AI Overview, Site Links, Video, Video Carousel, Related Searches","0.20,0.20,0.13,0.10,0.20,0.16,0.20,0.45,0.30,0.30,0.30,0.24",20,,
br,autorizada brastemp consul,consul,,,,,480,45,0.31,0.12,175,Navigational,"Local Pack, Video, People Also Ask, Related Searches","0.66,0.44,0.54,0.66,0.29,1.00,0.81,0.81,0.66,0.54,0.54,0.54",90,,
